customer_id,email,first_name,last_name,geo_id,segment,created_at,updated_at,is_deleted
C006082,zachary39@example.org,Stephanie,Avila,GEO0050,Consumer,2024-10-18T19:59:08,2025-06-29T00:33:06,0
C006083,ryan35@example.net,Jennifer,Smith,GEO0566,SMB,2024-02-28T17:02:48,2026-03-01T00:13:31,0
C006084,yclay@example.com,Annette,Sweeney,GEO0230,Consumer,2024-04-01T03:00:15,2026-01-10T04:51:55,0
C006085,thomashanson@example.org,Justin,Mcdonald,GEO0619,Consumer,2025-05-29T07:16:58,2025-07-17T12:00:38,0
C006086,reidstacey@example.net,Angela,Sanchez,GEO0552,Consumer,2025-09-21T18:29:22,2026-01-24T22:33:34,0
C006087,terry27@example.net,Alyssa,Johnson,GEO0697,Consumer,2024-12-28T12:25:05,2025-10-12T00:31:56,0
C006088,xcoleman@example.org,Whitney,Smith,GEO0531,SMB,2024-09-23T08:57:38,2024-11-11T08:14:50,0
C006089,florescrystal@example.org,Penny,Wilson,GEO0065,Mid-Market,2024-10-22T21:45:57,2026-01-19T12:45:04,0
C006090,ruth54@example.com,Jason,Weaver,GEO0690,Consumer,2025-10-24T04:44:10,2026-02-20T22:53:56,0
C006091,weaverhector@example.com,Andrew,Moore,GEO0766,SMB,2024-05-15T03:01:21,2025-02-14T20:50:54,0
C006092,walterbowers@example.com,Frank,Edwards,GEO0383,Consumer,2024-02-08T23:24:01,2024-08-10T16:41:19,0
C006093,alexandersteele@example.net,Michael,Flores,GEO0774,SMB,2025-02-26T23:21:37,2025-05-09T02:45:33,0
C006094,rachel13@example.com,Eric,Mcdonald,GEO0153,SMB,2024-11-20T17:32:51,2025-06-13T08:55:39,0
C006095,owenangela@example.com,Emily,Baird,GEO0248,Consumer,2024-08-10T21:37:28,2025-05-18T11:12:56,0
C006096,alexander51@example.org,Tonya,Dean,GEO0603,Mid-Market,2024-03-05T01:11:14,2025-09-10T09:35:28,0
C006097,wileycynthia@example.org,William,Howard,GEO0647,Mid-Market,2024-03-27T09:19:16,2024-11-11T23:45:54,0
C006098,underwoodcurtis@example.org,Tammy,Mayer,GEO0312,Mid-Market,2025-11-16T14:57:14,2026-01-03T20:41:02,0
C006099,vasquezcrystal@example.org,Tiffany,Moss,GEO0683,Mid-Market,2024-03-04T10:28:21,2024-10-18T23:29:38,0
C006100,carlos69@example.net,Robin,Lewis,GEO0699,SMB,2025-03-29T06:06:33,2025-07-18T20:16:11,0
C006101,thomasgraves@example.org,Kristen,Reyes,GEO0601,Consumer,2025-08-09T00:10:18,2026-01-07T05:41:31,0
C006102,shane87@example.net,James,Bradley,GEO0164,Consumer,2024-12-16T06:18:25,2025-12-21T21:05:20,0
C006103,emilythompson@example.org,Carrie,Bennett,GEO0695,Consumer,2024-06-12T13:31:25,2024-06-16T16:59:38,0
C006104,richardsonjames@example.org,Scott,Hernandez,GEO0412,Consumer,2024-02-15T00:24:57,2025-04-27T10:32:56,0
C006105,harrisjamie@example.com,Christina,Taylor,GEO0211,Mid-Market,2025-04-01T21:10:45,2025-09-06T04:47:23,0
C006106,amanda19@example.org,Patricia,Price,GEO0762,SMB,2025-03-07T17:08:48,2025-12-27T06:35:52,0
C006107,molly64@example.org,Tammy,Bell,GEO0449,Mid-Market,2024-09-13T20:58:02,2025-07-17T23:18:40,0
C006108,christophertorres@example.net,Tanya,Steele,GEO0614,Mid-Market,2024-01-19T07:56:36,2025-08-04T12:12:33,0
C006109,nathan68@example.org,Micheal,Webster,GEO0176,Mid-Market,2024-07-22T08:24:24,2024-08-14T16:07:16,0
C006110,victoria46@example.net,Jesse,Delgado,GEO0475,Mid-Market,2025-09-13T12:02:08,2026-02-14T22:25:50,0
C006111,fergusonchristina@example.net,Timothy,Jenkins,GEO0261,Consumer,2024-08-18T21:35:45,2025-04-03T02:22:42,0
C006112,johnnunez@example.org,David,Smith,GEO0165,Consumer,2024-07-25T15:01:29,2024-11-08T19:02:50,0
C006113,lisaclark@example.org,Heather,Warren,GEO0024,Mid-Market,2025-12-23T22:31:33,2026-02-15T00:04:22,0
C006114,dalehudson@example.org,Kayla,Nguyen,GEO0072,Mid-Market,2025-06-11T20:51:14,2025-10-11T08:51:20,0
C006115,tylergreen@example.org,Kimberly,Sanchez,GEO0733,Mid-Market,2024-07-02T16:09:38,2025-03-16T11:17:48,0
C006116,bhickman@example.net,Kevin,Williams,GEO0517,Consumer,2025-06-04T06:49:31,2026-02-25T03:19:41,0
C006117,ypearson@example.org,Joanna,Marshall,GEO0646,Mid-Market,2026-02-09T09:09:56,2026-02-20T00:29:51,0
C006118,mgross@example.com,Stephanie,Harris,GEO0259,Consumer,2024-11-11T16:54:08,2024-12-04T06:38:22,0
C006119,kellytasha@example.com,James,Brown,GEO0070,Consumer,2025-11-20T20:45:51,2025-11-27T14:32:27,0
C006120,jamesandrade@example.org,Anne,Johnson,GEO0474,SMB,2025-04-02T10:00:02,2025-09-13T06:47:20,0
C006121,kennethporter@example.net,Grace,Cox,GEO0122,Mid-Market,2025-10-14T12:45:03,2025-12-09T12:54:28,0
C006122,ataylor@example.net,William,Garrett,GEO0160,SMB,2024-08-10T02:17:11,2025-04-26T15:17:05,0
C006123,zfranco@example.com,Alison,Galloway,GEO0589,Consumer,2026-02-21T13:47:14,2026-02-23T19:20:27,0
C006124,williamsantos@example.com,Amy,Berry,GEO0330,Consumer,2025-12-26T20:17:32,2026-01-15T22:16:41,0
C006125,smithkimberly@example.com,Melissa,Gordon,GEO0294,SMB,2025-03-02T17:21:04,2025-10-15T16:10:44,0
C006126,hutchinsonerik@example.net,Brandon,Acosta,GEO0531,SMB,2025-11-28T23:31:30,2025-12-23T01:48:24,0
C006127,mikestephens@example.com,Nicholas,Gordon,GEO0766,SMB,2024-09-23T00:05:31,2025-06-11T02:38:24,0
C006128,hendersonkimberly@example.net,Shannon,Anderson,GEO0470,Mid-Market,2024-01-27T01:03:52,2026-02-10T18:09:20,0
C006129,craig99@example.com,Victoria,Ramos,GEO0008,Mid-Market,2025-11-23T06:57:54,2026-02-17T10:59:38,0
C006130,davidgrant@example.net,Jason,Hansen,GEO0446,Consumer,2025-03-12T14:33:15,2026-01-26T17:30:30,0
C006131,williamsonrobin@example.com,Nicole,Green,GEO0599,SMB,2025-01-26T08:00:08,2025-05-20T09:30:48,0
C006132,cpierce@example.com,Phyllis,Ferguson,GEO0066,SMB,2024-10-16T03:56:12,2025-06-04T08:42:56,0
C006133,jonathanmccullough@example.com,Amber,Hardin,GEO0074,Mid-Market,2024-05-10T20:50:10,2025-07-12T11:51:52,0
C006134,omoon@example.org,Paul,White,GEO0497,SMB,2026-03-01T10:11:36,2026-03-01T21:24:30,0
C006135,chadforbes@example.net,Anthony,Warner,GEO0221,Consumer,2025-02-01T14:23:48,2025-06-09T10:43:52,0
C006136,uevans@example.net,Catherine,Lane,GEO0233,Consumer,2024-01-15T09:37:40,2025-06-20T18:15:38,0
C006137,jeffrey08@example.com,Jenny,Smith,GEO0359,Mid-Market,2025-01-04T11:21:15,2025-07-27T21:19:40,0
C006138,seanthompson@example.net,Kimberly,Mccarthy,GEO0794,Consumer,2024-06-22T21:03:54,2026-02-04T08:28:02,0
C006139,scottmartinez@example.net,Natalie,Fox,GEO0115,SMB,2024-09-20T15:55:25,2025-09-21T16:56:45,0
C006140,fjohnson@example.com,Kristin,Flores,GEO0132,Mid-Market,2024-07-24T21:49:45,2024-08-04T02:35:46,0
C006141,youngjessica@example.org,Jennifer,Campbell,GEO0301,SMB,2025-04-24T22:55:38,2025-07-17T14:03:17,0
C006142,teresawilson@example.com,Elizabeth,Hughes,GEO0471,Mid-Market,2024-09-02T17:21:57,2025-01-30T16:28:04,0
C006143,josephwheeler@example.com,Tammy,King,GEO0263,Mid-Market,2024-12-27T16:14:17,2025-11-25T20:49:17,0
C006144,marycrawford@example.net,Erik,Perez,GEO0788,Consumer,2024-01-26T18:39:44,2025-12-04T14:57:45,0
C006145,bellmichelle@example.com,Ricky,Taylor,GEO0687,SMB,2025-07-16T09:17:55,2026-02-17T05:51:17,0
C006146,mallory78@example.com,Jennifer,Morales,GEO0741,Mid-Market,2024-06-08T08:52:56,2025-12-08T00:19:44,0
C006147,gallaghermartin@example.com,Kelly,Waller,GEO0375,Mid-Market,2025-06-11T12:44:46,2025-07-04T17:45:28,0
C006148,darrylmendez@example.com,William,Stewart,GEO0563,SMB,2024-07-23T21:11:31,2025-01-08T09:28:51,0
C006149,icooper@example.com,Rebecca,Beck,GEO0446,Consumer,2024-04-16T11:28:35,2025-07-27T06:30:50,0
C006150,edward58@example.com,Richard,Thompson,GEO0483,Consumer,2025-07-03T10:56:26,2025-08-03T12:10:04,0
C006151,ashleybrown@example.com,Fernando,Mcgrath,GEO0636,Consumer,2025-05-15T12:59:30,2025-06-27T07:47:33,0
C006152,rkennedy@example.org,Ryan,Johnson,GEO0701,Consumer,2025-05-22T02:18:01,2025-09-09T02:36:44,0
C006153,veronica41@example.org,Zachary,Gonzales,GEO0394,SMB,2024-04-30T13:26:55,2024-08-31T13:10:19,0
C006154,angelalambert@example.net,Jeffery,Young,GEO0241,Mid-Market,2025-11-21T12:39:46,2026-01-29T16:46:36,0
C006155,lindaflowers@example.net,Karen,Warren,GEO0639,SMB,2026-01-19T15:56:59,2026-02-13T05:59:47,0
C006156,ericlucas@example.com,Rodney,Mason,GEO0272,Consumer,2025-05-29T05:19:29,2025-08-29T04:16:31,0
C006157,alopez@example.com,Tonya,Brown,GEO0001,Mid-Market,2025-10-29T13:28:02,2026-01-24T14:06:25,0
C006158,richard74@example.net,Angela,Hansen,GEO0106,Consumer,2025-03-29T20:17:33,2026-01-15T11:29:39,0
C006159,james14@example.net,Eugene,Thomas,GEO0774,SMB,2024-12-07T17:23:44,2025-03-05T06:20:09,0
C006160,courtneysmith@example.com,Anthony,Blair,GEO0533,Consumer,2025-05-29T00:50:39,2025-09-02T09:48:04,0
C006161,lynngutierrez@example.com,Melissa,Fields,GEO0245,Consumer,2025-03-28T08:21:17,2025-06-01T09:30:53,0
C006162,richardsryan@example.com,Cassidy,Johnson,GEO0433,Consumer,2026-02-13T02:22:56,2026-02-23T16:11:54,0
C006163,smithcarla@example.com,Philip,Davenport,GEO0173,Mid-Market,2024-03-08T03:52:36,2025-02-12T02:28:05,0
C006164,kyle43@example.org,Brian,Wells,GEO0401,Consumer,2025-09-10T14:52:01,2025-12-30T14:30:41,0
C006165,melissa27@example.net,Kenneth,Malone,GEO0301,Mid-Market,2025-11-14T06:52:55,2025-11-28T06:06:50,0
C006166,lindasmith@example.net,Leroy,Nicholson,GEO0591,SMB,2025-02-04T10:15:35,2025-05-15T06:25:56,0
C006167,matthewleonard@example.net,William,Orozco,GEO0504,SMB,2024-06-14T10:00:54,2025-01-28T11:15:15,0
C006168,brianayala@example.org,Eric,Jenkins,GEO0528,Mid-Market,2026-01-25T23:11:52,2026-01-30T01:06:10,0
C006169,xbrooks@example.com,Ashley,Rodriguez,GEO0100,Mid-Market,2024-11-03T12:28:20,2025-12-01T19:04:18,0
C006170,ibrown@example.net,Elizabeth,Potter,GEO0727,Mid-Market,2025-08-25T19:22:54,2026-01-18T14:30:02,0
C006171,linlisa@example.org,Jason,Durham,GEO0125,Mid-Market,2024-04-07T15:00:23,2025-06-19T17:42:46,0
C006172,fowlermichael@example.org,Richard,Thompson,GEO0175,Mid-Market,2025-01-13T06:11:02,2025-02-16T08:51:59,0
C006173,ymcknight@example.com,John,Collier,GEO0353,SMB,2024-12-03T11:24:51,2026-02-18T06:50:25,0
C006174,kathryn65@example.org,Samantha,Nunez,GEO0235,Mid-Market,2025-04-27T16:32:43,2025-08-22T13:32:27,0
C006175,bruce53@example.com,Victor,Henry,GEO0028,Mid-Market,2025-03-05T09:42:19,2025-08-10T18:32:56,0
C006176,christopher60@example.org,William,Haynes,GEO0062,Mid-Market,2024-02-01T12:59:12,2024-06-15T13:55:28,0
C006177,james88@example.net,Vernon,Howard,GEO0015,Mid-Market,2024-07-16T04:40:01,2025-08-06T22:50:01,0
C006178,kleblanc@example.net,Jacob,Green,GEO0212,Mid-Market,2024-05-23T09:09:39,2026-02-06T04:48:04,0
C006179,nuneznicole@example.org,Suzanne,Brandt,GEO0129,Consumer,2025-09-20T08:28:16,2025-11-13T20:48:50,0
C006180,kathrynwilliams@example.org,Reginald,Pugh,GEO0008,Consumer,2024-12-15T13:38:42,2025-08-19T17:57:10,0
C006181,andrewhopkins@example.net,Tammy,Anderson,GEO0388,Mid-Market,2025-08-12T23:13:32,2025-12-12T04:55:07,0
C006182,rellis@example.com,Dawn,Mitchell,GEO0203,Consumer,2024-05-21T06:32:09,2026-01-17T19:32:12,0
C006183,kimberlyhester@example.net,Jacqueline,Reed,GEO0438,Mid-Market,2026-02-13T01:06:23,2026-02-13T21:49:43,1
C006184,ffox@example.net,Dawn,Campbell,GEO0373,Mid-Market,2025-01-11T11:19:31,2025-08-17T02:27:35,0
C006185,phillipsmelissa@example.com,Sherry,Anderson,GEO0617,Mid-Market,2024-03-03T20:24:32,2024-04-07T07:02:19,0
C006186,nball@example.com,Edward,Parrish,GEO0549,Consumer,2024-02-01T10:43:44,2024-11-03T13:33:01,0
C006187,dorisphillips@example.net,Laura,Ortiz,GEO0494,Consumer,2025-12-18T03:52:55,2026-01-22T06:58:15,0
C006188,johnsoncandace@example.com,Angelica,Carter,GEO0717,SMB,2024-01-01T15:16:12,2024-07-09T03:47:56,0
C006189,christinamartin@example.net,John,Gray,GEO0292,SMB,2024-05-02T08:36:21,2026-01-26T20:47:41,0
C006190,david28@example.org,Rodney,Hunter,GEO0323,Consumer,2025-09-30T18:05:48,2026-01-29T19:47:06,0
C006191,dmontes@example.org,Justin,Vargas,GEO0740,Mid-Market,2025-01-23T21:03:38,2025-02-26T07:24:18,0
C006192,petersonmichael@example.net,Ashley,Davis,GEO0191,Mid-Market,2025-05-16T13:20:44,2025-07-20T00:58:53,0
C006193,jeremy56@example.com,Susan,Curtis,GEO0486,Mid-Market,2025-01-12T09:34:40,2025-04-26T12:01:57,0
C006194,justinellison@example.com,Brian,Booth,GEO0615,Consumer,2024-01-28T13:52:33,2024-02-10T03:48:05,0
C006195,palmerandrew@example.net,Jay,Case,GEO0141,Consumer,2025-11-08T23:26:01,2026-01-26T12:18:13,0
C006196,brittanybishop@example.com,John,Fitzpatrick,GEO0650,SMB,2024-11-02T20:54:12,2025-10-03T08:57:38,0
C006197,melody90@example.net,Thomas,Shea,GEO0625,Consumer,2024-07-31T01:00:54,2025-09-27T01:07:23,0
C006198,moorefrank@example.net,Craig,Jones,GEO0510,Consumer,2024-12-08T20:50:01,2025-06-09T07:11:50,0
C006199,jparker@example.org,Teresa,Dixon,GEO0584,SMB,2024-12-18T23:11:59,2025-05-24T21:35:34,0
C006200,jonathan78@example.net,Brandy,Saunders,GEO0602,Mid-Market,2025-07-29T22:52:34,2025-08-02T09:38:31,0
C006201,dwilliams@example.com,Melissa,Wallace,GEO0319,SMB,2024-09-28T08:35:56,2025-09-01T10:22:06,0
C006202,stacey06@example.org,Paul,Robinson,GEO0318,Mid-Market,2025-02-18T23:13:10,2026-02-20T09:02:53,0
C006203,qsullivan@example.net,Diane,Hines,GEO0031,Mid-Market,2026-02-22T14:48:50,2026-02-26T03:05:58,0
C006204,davidcook@example.org,Aaron,Mack,GEO0742,Consumer,2025-08-02T11:12:36,2025-08-27T20:00:15,0
C006205,scotttravis@example.com,William,Lutz,GEO0377,Mid-Market,2025-10-21T02:44:25,2026-01-31T15:28:43,0
C006206,scottmiddleton@example.com,Troy,Murphy,GEO0392,Mid-Market,2025-10-01T11:09:04,2026-02-07T10:43:32,0
C006207,christinehowell@example.org,Paul,Trujillo,GEO0325,Mid-Market,2025-01-22T22:02:16,2026-01-12T06:38:16,0
C006208,michael41@example.net,Lindsay,Gardner,GEO0430,Consumer,2025-08-27T01:50:32,2026-02-16T21:33:37,0
C006209,tinarocha@example.com,Teresa,Zamora,GEO0093,Mid-Market,2024-11-30T20:20:30,2025-08-20T06:38:45,0
C006210,alisonross@example.org,Julia,Smith,GEO0195,Consumer,2025-07-11T06:30:01,2025-09-03T14:30:13,0
C006211,wpratt@example.org,Leslie,Cummings,GEO0222,Consumer,2024-03-25T01:23:35,2025-10-14T13:36:41,0
C006212,gabriel47@example.net,Marie,Mcknight,GEO0311,Mid-Market,2024-11-09T11:13:44,2024-12-10T14:16:33,0
C006213,wardmartin@example.org,James,Harris,GEO0757,Consumer,2025-07-18T06:16:01,2026-01-19T18:22:44,0
C006214,xandrews@example.org,Charles,Ortega,GEO0004,SMB,2024-04-30T00:20:03,2024-07-12T17:06:15,0
C006215,lisa56@example.org,Christina,Henderson,GEO0600,SMB,2025-12-27T02:31:56,2025-12-31T00:02:17,0
C006216,villarrealnoah@example.net,Brent,Rodriguez,GEO0765,SMB,2025-01-01T23:42:06,2026-01-06T23:08:43,0
C006217,phamkristi@example.org,Victor,Coleman,GEO0080,SMB,2025-11-12T16:59:06,2025-11-13T23:37:18,0
C006218,pamela87@example.org,Kayla,Bell,GEO0767,Consumer,2024-11-29T10:20:56,2025-04-05T22:36:24,0
C006219,sheriperez@example.net,Brian,Banks,GEO0367,SMB,2024-11-26T13:05:17,2025-04-12T03:59:09,0
C006220,nlee@example.net,Aaron,Mccullough,GEO0774,Mid-Market,2026-01-03T23:36:34,2026-01-31T01:04:58,0
C006221,ydavenport@example.net,Jared,Cross,GEO0164,Mid-Market,2024-02-29T06:42:08,2024-07-02T10:09:37,0
C006222,rschultz@example.org,Jenna,Schaefer,GEO0253,SMB,2024-04-20T13:07:07,2024-07-27T09:32:14,0
C006223,ymitchell@example.com,Kim,White,GEO0187,Mid-Market,2024-09-13T01:38:25,2025-08-30T04:59:43,0
C006224,fstewart@example.org,Julie,Bailey,GEO0775,Consumer,2024-03-19T03:24:52,2025-05-15T22:36:19,0
C006225,katherine38@example.com,Dennis,Douglas,GEO0558,Mid-Market,2024-03-31T20:03:00,2024-06-17T02:10:45,0
C006226,mnguyen@example.org,Jessica,Collins,GEO0452,Mid-Market,2024-08-12T00:07:26,2025-11-20T18:52:24,0
C006227,john94@example.org,Brittney,Cunningham,GEO0346,Mid-Market,2025-01-12T12:41:29,2025-05-17T05:14:35,0
C006228,leslie96@example.org,Cynthia,Caldwell,GEO0230,Consumer,2025-10-24T12:32:19,2025-11-18T09:15:19,0
C006229,adam92@example.com,Sean,Ortega,GEO0078,Consumer,2025-02-06T05:51:32,2025-02-17T23:31:16,0
C006230,shannon36@example.net,Mark,Holland,GEO0771,Mid-Market,2025-09-09T01:20:12,2026-01-18T21:55:46,0
C006231,floresdaniel@example.net,Eric,Davis,GEO0451,Consumer,2025-10-18T10:46:39,2026-01-20T00:39:48,0
C006232,tylersharon@example.org,Denise,Hamilton,GEO0773,SMB,2026-01-16T05:33:41,2026-01-20T13:34:14,0
C006233,wendywoods@example.net,Daniel,Ramirez,GEO0634,SMB,2024-06-05T14:31:11,2024-08-31T00:44:32,0
C006234,robert19@example.com,Linda,Chandler,GEO0449,SMB,2024-07-08T09:59:07,2024-08-28T11:37:05,0
C006235,fhogan@example.net,Mason,Moran,GEO0777,Mid-Market,2024-12-24T14:57:55,2025-10-13T16:47:53,0
C006236,josephsmith@example.org,Aaron,Lopez,GEO0597,SMB,2024-03-27T10:21:05,2025-10-13T09:37:22,0
C006237,matthew64@example.com,Mitchell,Richard,GEO0112,Consumer,2025-01-11T19:27:16,2025-05-17T20:20:08,0
C006238,dcox@example.org,Jessica,Matthews,GEO0674,SMB,2024-04-08T06:08:35,2025-02-14T04:16:49,0
C006239,tcastillo@example.org,Kathy,Morgan,GEO0169,Mid-Market,2025-05-06T21:10:36,2026-02-03T01:42:10,0
C006240,nstone@example.org,Laura,Pham,GEO0696,Mid-Market,2024-06-07T02:41:59,2025-09-19T05:24:20,0
C006241,johnbrown@example.com,Patricia,Simmons,GEO0177,Mid-Market,2024-04-18T20:15:46,2025-01-12T04:02:19,0
C006242,davidwarner@example.net,Andrew,Barnes,GEO0161,SMB,2024-12-09T16:48:07,2025-04-13T03:18:23,0
C006243,monroestephanie@example.com,Jeffrey,Monroe,GEO0627,SMB,2026-02-19T04:46:23,2026-02-22T01:13:03,0
C006244,yrobinson@example.org,Marc,Parsons,GEO0220,SMB,2024-05-21T02:14:01,2024-06-05T03:07:13,0
C006245,frederick90@example.com,Jenna,Jones,GEO0100,SMB,2024-10-15T09:53:19,2025-01-17T02:18:15,0
C006246,mhernandez@example.org,Sarah,Pratt,GEO0119,SMB,2025-10-19T16:43:55,2025-10-26T11:21:42,0
C006247,drodriguez@example.com,Daniel,Kirby,GEO0011,Consumer,2025-09-23T23:08:57,2026-01-23T15:01:42,0
C006248,zsanders@example.net,Brian,Hamilton,GEO0624,Consumer,2025-03-13T23:19:36,2025-11-06T12:39:59,0
C006249,kbrown@example.org,Joseph,Wilson,GEO0398,Mid-Market,2025-04-29T18:47:33,2025-12-15T22:11:22,0
C006250,bramos@example.net,James,Wheeler,GEO0336,Mid-Market,2025-11-18T13:41:49,2025-12-27T02:04:13,0
C006251,robert09@example.net,Paul,Williams,GEO0142,SMB,2024-01-16T22:27:50,2024-11-07T19:39:24,0
C006252,anelson@example.org,Michelle,Hernandez,GEO0007,Mid-Market,2024-06-20T14:45:25,2024-12-31T06:36:26,0
C006253,andrewcaldwell@example.com,Amber,Collins,GEO0032,Consumer,2024-01-27T14:07:58,2024-05-14T19:55:18,0
C006254,kchavez@example.net,William,Wagner,GEO0262,Consumer,2024-11-17T21:49:22,2025-10-08T05:08:02,0
C006255,kimberly75@example.net,Richard,Schmidt,GEO0700,Consumer,2024-03-08T15:52:51,2024-03-16T23:18:09,0
C006256,bmedina@example.org,Sergio,King,GEO0733,SMB,2025-12-17T18:46:14,2026-01-16T20:45:58,0
C006257,sheilayoung@example.org,Ashley,Alexander,GEO0576,Mid-Market,2024-08-03T02:51:19,2025-03-28T06:07:26,0
C006258,jonathan59@example.com,Allen,Burnett,GEO0124,SMB,2024-03-17T12:47:55,2025-12-13T21:30:19,0
C006259,melissapham@example.org,Patrick,Hodge,GEO0776,SMB,2024-11-10T18:31:02,2025-07-17T03:07:38,0
C006260,jonesmark@example.com,Kathy,Boyd,GEO0694,Mid-Market,2026-01-04T10:57:04,2026-02-23T03:07:23,0
C006261,hillamanda@example.net,Ian,Carter,GEO0261,SMB,2025-07-12T04:15:37,2025-07-27T06:31:07,0
C006262,mparker@example.net,Maria,Flynn,GEO0503,SMB,2025-10-24T16:25:00,2025-12-09T12:19:08,0
C006263,davidsonshannon@example.com,Laura,Brown,GEO0273,Consumer,2025-02-16T23:53:19,2025-08-08T16:34:46,0
C006264,elizabeth23@example.net,Daniel,Escobar,GEO0374,SMB,2025-12-29T23:37:54,2026-01-11T14:04:51,0
C006265,efowler@example.net,Christopher,Walker,GEO0072,Mid-Market,2025-04-17T17:31:22,2025-04-30T16:42:01,0
C006266,diazwilliam@example.org,Jenna,James,GEO0460,Mid-Market,2025-10-23T14:40:04,2025-11-09T15:33:16,0
C006267,johnsonraven@example.net,Brandon,Reynolds,GEO0150,SMB,2024-11-10T01:03:09,2025-11-20T15:52:16,0
C006268,juan40@example.com,Faith,Payne,GEO0721,Mid-Market,2025-06-05T08:10:17,2025-11-09T07:28:38,0
C006269,corey39@example.com,Rebecca,Simpson,GEO0656,SMB,2024-07-28T12:27:03,2025-05-17T09:34:48,0
C006270,keyjacqueline@example.org,Cindy,Jennings,GEO0536,SMB,2026-01-22T03:07:34,2026-02-24T02:26:04,0
C006271,iclarke@example.net,Brian,Hanson,GEO0659,Mid-Market,2024-06-21T15:45:28,2025-02-01T09:52:28,0
C006272,dbernard@example.net,Roberto,Weeks,GEO0440,Mid-Market,2024-10-22T13:28:33,2025-11-05T09:23:44,0
C006273,staffordmarissa@example.com,Michelle,Patterson,GEO0603,Consumer,2025-04-18T22:15:41,2025-06-09T20:33:53,0
C006274,ypitts@example.org,Curtis,Malone,GEO0332,Consumer,2025-06-16T10:26:31,2025-11-30T09:07:52,0
C006275,maryramirez@example.org,Robert,Grimes,GEO0133,SMB,2024-12-09T20:49:55,2025-10-29T11:21:42,0
C006276,hawkinsanthony@example.net,April,Irwin,GEO0689,SMB,2025-09-03T20:51:01,2025-12-29T19:50:46,0
C006277,joshuagregory@example.com,Cindy,Castillo,GEO0089,SMB,2025-05-02T20:03:53,2025-10-07T20:40:23,0
C006278,jacqueline24@example.org,Arthur,Brown,GEO0206,Consumer,2024-08-03T00:04:31,2025-02-19T03:49:59,0
C006279,diazjulie@example.net,Michelle,Davis,GEO0160,Consumer,2024-04-16T15:11:22,2025-12-08T05:06:40,0
C006280,bridget96@example.org,Kerri,Parks,GEO0311,Mid-Market,2025-08-11T17:22:24,2025-12-03T22:08:16,0
C006281,cynthia76@example.com,Deanna,Garcia,GEO0050,SMB,2025-01-10T10:50:41,2025-11-26T05:20:54,0
C006282,brittany58@example.org,Howard,Cox,GEO0207,SMB,2024-04-17T15:18:40,2025-10-13T11:27:20,0
C006283,millerderek@example.com,Jesse,Baker,GEO0418,SMB,2025-10-27T09:58:09,2026-02-01T23:17:13,0
C006284,tonyaramos@example.com,Heidi,Wells,GEO0166,Consumer,2024-11-11T16:47:08,2025-12-16T04:01:11,0
C006285,barbara26@example.net,Gerald,Jensen,GEO0729,SMB,2024-02-22T02:00:26,2024-12-17T18:25:02,0
C006286,judith43@example.net,Joshua,Medina,GEO0561,SMB,2024-06-14T10:10:45,2024-08-16T21:06:46,0
C006287,christophermills@example.org,David,Edwards,GEO0797,SMB,2025-06-09T13:03:39,2026-01-05T14:14:28,0
C006288,thomas94@example.org,Emily,Wood,GEO0105,Consumer,2025-01-17T01:36:15,2025-04-09T03:47:36,0
C006289,clarkamy@example.com,Toni,Shaffer,GEO0278,Mid-Market,2025-02-03T19:12:50,2025-05-05T01:23:46,0
C006290,ericmcconnell@example.com,Michael,Gordon,GEO0179,Mid-Market,2025-03-08T11:02:25,2025-12-23T12:58:40,0
C006291,chelseaallen@example.com,Luis,Jackson,GEO0006,Mid-Market,2025-11-20T10:58:34,2026-01-25T08:17:42,0
C006292,edward32@example.com,Jimmy,Hale,GEO0693,Consumer,2024-05-09T12:16:37,2025-02-03T02:06:57,0
C006293,rodgersashley@example.net,Timothy,Johnston,GEO0034,Consumer,2024-01-28T21:10:02,2025-07-31T18:24:31,0
C006294,bnguyen@example.org,Andrea,Henry,GEO0536,Consumer,2026-02-03T09:03:50,2026-02-16T04:15:11,0
C006295,nathanielsmith@example.net,Jonathon,Vazquez,GEO0634,Consumer,2025-01-06T22:53:29,2025-06-16T03:38:24,0
C006296,jennifer04@example.net,George,Stafford,GEO0243,Consumer,2025-08-27T18:26:01,2025-11-21T16:27:22,0
C006297,alvarezerika@example.org,April,Lopez,GEO0073,SMB,2024-03-23T21:50:13,2024-12-24T05:11:02,0
C006298,adrienne29@example.org,Michelle,Curry,GEO0769,SMB,2024-02-17T06:05:50,2026-01-18T01:59:29,0
C006299,mirandanancy@example.org,Crystal,Ward,GEO0422,Consumer,2024-06-21T04:35:29,2025-03-07T19:59:38,0
C006300,yramsey@example.org,Alexandra,Richardson,GEO0398,Mid-Market,2024-12-06T18:12:46,2025-06-28T15:59:18,0
C006301,margarettaylor@example.org,Katelyn,Giles,GEO0468,Mid-Market,2025-07-07T12:02:05,2025-11-08T12:56:44,0
C006302,stantonvictoria@example.com,Melinda,Brown,GEO0387,Mid-Market,2025-04-27T16:28:13,2026-01-09T16:03:07,0
C006303,james27@example.net,Andrew,Rowe,GEO0437,Consumer,2024-03-06T01:41:22,2024-08-29T21:59:37,0
C006304,katie47@example.com,Sara,Sherman,GEO0698,Mid-Market,2024-07-31T07:23:59,2025-01-15T04:13:29,0
